Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,5dpf_1 Spectral Count,5dpf_2 Spectral Count,5dpf_1 Unique Spectral Count,5dpf_2 Unique Spectral Count,5dpf_1 Total Spectral Count,5dpf_2 Total Spectral Count,5dpf_1 Intensity,5dpf_2 Intensity,Indistinguishable Proteins
sp|Q7ZW24|ALG11_DANRE,Q7ZW24,ALG11_DANRE,alg11,500,Danio rerio,2:Experimental evidence at transcript level,"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase",0.9779,0.998,2,4,4,4,2,2,2,2,2,2,213610480,212085392,
sp|Q7ZW25|CHM2A_DANRE,Q7ZW25,CHM2A_DANRE,chmp2a,220,Danio rerio,2:Experimental evidence at transcript level,Charged multivesicular body protein 2a,1,0.999,11,26,26,26,13,13,13,13,13,13,1500864900,1133350140,
sp|Q7ZW33|UTP15_DANRE,Q7ZW33,UTP15_DANRE,utp15,517,Danio rerio,2:Experimental evidence at transcript level,U3 small nucleolar RNA-associated protein 15 homolog,1,0.999,11,18,18,18,13,5,13,5,13,5,375694240,189103680,
sp|Q7ZW34|CNTN5_DANRE,Q7ZW34,CNTN5_DANRE,cntn5,1056,Danio rerio,2:Experimental evidence at transcript level,Contactin-5,0.9742,0.9809,2,3,3,3,1,2,1,2,1,2,24996916,24917562,
sp|Q7ZW38|SPS1_DANRE,Q7ZW38,SPS1_DANRE,sephs1,392,Danio rerio,1:Experimental evidence at protein level,"Selenide, water dikinase 1",1,0.999,16,96,96,96,49,47,49,47,49,47,8369492500,5929069600,
sp|Q7ZW41|RPB7_DANRE,Q7ZW41,RPB7_DANRE,polr2g,172,Danio rerio,2:Experimental evidence at transcript level,DNA-directed RNA polymerase II subunit RPB7,1,0.999,10,43,43,43,25,18,25,18,25,18,3406164990,2270913540,
sp|Q7ZW47|STAU2_DANRE,Q7ZW47,STAU2_DANRE,stau2,606,Danio rerio,2:Experimental evidence at transcript level,Double-stranded RNA-binding protein Staufen homolog 2,1,0.999,16,26,26,26,16,10,16,10,16,10,974181760,652527740,
sp|Q7ZW78|RN181_DANRE,Q7ZW78,RN181_DANRE,rnf181,156,Danio rerio,2:Experimental evidence at transcript level,E3 ubiquitin-protein ligase RNF181,1,0.999,3,10,10,10,7,3,7,3,7,3,385333664,166090384,
sp|Q7ZW86|CWC27_DANRE,Q7ZW86,CWC27_DANRE,cwc27,470,Danio rerio,2:Experimental evidence at transcript level,Spliceosome-associated protein CWC27 homolog,0.9993,0.999,4,4,4,4,4,0,4,0,4,0,140456624,0,
sp|Q7ZWA3|RBMX_DANRE,Q7ZWA3,RBMX_DANRE,rbmx,379,Danio rerio,2:Experimental evidence at transcript level,"RNA-binding motif protein, X chromosome",1,0.9988,4,7,7,7,4,3,4,3,4,3,498076608,293224896,
sp|Q7ZWB2|UBL4A_DANRE,Q7ZWB2,UBL4A_DANRE,ubl4a,157,Danio rerio,2:Experimental evidence at transcript level,Ubiquitin-like protein 4A,1,0.9985,5,7,7,7,4,3,4,3,4,3,134738272,116975296,
sp|Q7ZWC3|8ODP_DANRE,Q7ZWC3,8ODP_DANRE,nudt1,156,Danio rerio,1:Experimental evidence at protein level,Oxidized purine nucleoside triphosphate hydrolase,1,0.999,5,13,13,13,7,6,7,6,7,6,386885600,308053120,
sp|Q7ZWD4|UAP1L_DANRE,Q7ZWD4,UAP1L_DANRE,uap1l1,505,Danio rerio,2:Experimental evidence at transcript level,UDP-N-acetylhexosamine pyrophosphorylase-like protein 1,1,0.999,20,44,44,44,26,18,26,18,26,18,1449833470,942767420,
sp|Q7ZWE3|LARP7_DANRE,Q7ZWE3,LARP7_DANRE,larp7,555,Danio rerio,2:Experimental evidence at transcript level,La-related protein 7,1,0.999,6,9,9,9,5,4,5,4,5,4,518376320,397383552,
sp|Q7ZWE6|DTB1A_DANRE,Q7ZWE6,DTB1A_DANRE,dtnbp1a,362,Danio rerio,2:Experimental evidence at transcript level,Dysbindin-A,0.9636,0.9989,1,1,1,1,1,0,1,0,1,0,29755312,0,
sp|Q7ZWE9|KCY_DANRE,Q7ZWE9,KCY_DANRE,cmpk,196,Danio rerio,2:Experimental evidence at transcript level,UMP-CMP kinase,1,0.999,20,94,94,94,47,47,47,47,47,47,10125567000,6409257000,
sp|Q7ZWF0|RAE1L_DANRE,Q7ZWF0,RAE1L_DANRE,rae1,368,Danio rerio,2:Experimental evidence at transcript level,mRNA export factor,1,0.999,15,55,55,55,35,20,35,20,35,20,4271603710,2274672900,
sp|Q7ZWG9|SGMR1_DANRE,Q7ZWG9,SGMR1_DANRE,sigmar1,222,Danio rerio,2:Experimental evidence at transcript level,Sigma non-opioid intracellular receptor 1,0.9909,0.999,1,5,5,5,2,3,2,3,2,3,314257504,209834560,
sp|Q7ZWI4|GSKIP_DANRE,Q7ZWI4,GSKIP_DANRE,gskip,133,Danio rerio,2:Experimental evidence at transcript level,GSK3-beta interaction protein,0.6111,0.9817,1,2,2,2,1,1,1,1,1,1,34468848,20036238,
sp|Q7ZWJ4|RL18A_DANRE,Q7ZWJ4,RL18A_DANRE,rpl18a,176,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein eL20,1,0.999,12,38,38,38,13,25,13,25,13,25,935703740,2891582980,
sp|Q7ZWJ7|RL34_DANRE,Q7ZWJ7,RL34_DANRE,rpl34,117,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein eL34,1,0.9989,11,44,44,44,22,22,22,22,22,22,1263022460,1225527170,
sp|Q7ZYX1|AKTIP_DANRE,Q7ZYX1,AKTIP_DANRE,aktip,293,Danio rerio,2:Experimental evidence at transcript level,AKT-interacting protein,0.9656,0.999,1,1,1,1,1,0,1,0,1,0,626390.2,0,
sp|Q7ZYY4|FAM3C_DANRE,Q7ZYY4,FAM3C_DANRE,fam3c,227,Danio rerio,2:Experimental evidence at transcript level,Protein FAM3C,1,0.9989,5,12,12,12,9,3,9,3,9,3,422374400,169404112,
sp|Q7ZYZ6|DLGP1_DANRE,Q7ZYZ6,DLGP1_DANRE,dlgap1,999,Danio rerio,3:Protein inferred from homology,Disks large-associated protein 1,0.9614,0.9925,3,3,3,3,1,2,1,2,1,2,51157224,60964336,
sp|Q7ZZ03|FUCM_DANRE,Q7ZZ03,FUCM_DANRE,fuom,153,Danio rerio,2:Experimental evidence at transcript level,Fucose mutarotase,1,0.9989,5,6,6,6,4,2,4,2,4,2,246855936,117586368,
sp|Q802D3|XPO4_DANRE,Q802D3,XPO4_DANRE,xpo4,1150,Danio rerio,2:Experimental evidence at transcript level,Exportin-4,0.9993,0.9987,2,4,4,4,3,1,3,1,3,1,276747808,8057904,
sp|Q802F3|SEP15_DANRE,Q802F3,SEP15_DANRE,selenof,153,Danio rerio,2:Experimental evidence at transcript level,Selenoprotein F,1,0.999,7,24,24,24,14,10,14,10,14,10,1967974400,911166780,
sp|Q802G7|SELM_DANRE,Q802G7,SELM_DANRE,Selenom,151,Danio rerio,2:Experimental evidence at transcript level,Selenoprotein M,0.9843,0.999,2,4,4,4,2,2,2,2,2,2,117695920,101723120,
sp|Q802U2|MIOS_DANRE,Q802U2,MIOS_DANRE,mios,876,Danio rerio,2:Experimental evidence at transcript level,GATOR2 complex protein MIOS,0.9998,0.9989,3,8,8,8,4,4,4,4,4,4,94918104,66463444,
sp|Q802W2|A9A1B_DANRE,Q802W2,A9A1B_DANRE,aldh9a1b,518,Danio rerio,2:Experimental evidence at transcript level,4-trimethylaminobutyraldehyde dehydrogenase B,0.9992,0.9875,4,2,2,23,1,1,1,1,11,12,113777960,109336384,
sp|Q802W4|NOL10_DANRE,Q802W4,NOL10_DANRE,nol10,722,Danio rerio,2:Experimental evidence at transcript level,Nucleolar protein 10,0.9997,0.999,4,4,4,4,4,0,4,0,4,0,137017792,0,
sp|Q803A6|MCMBP_DANRE,Q803A6,MCMBP_DANRE,mcmbp,631,Danio rerio,2:Experimental evidence at transcript level,Mini-chromosome maintenance complex-binding protein,1,0.999,10,13,13,13,9,4,9,4,9,4,407798080,227329920,
sp|Q803A7|SPCS_DANRE,Q803A7,SPCS_DANRE,sepsecs,490,Danio rerio,2:Experimental evidence at transcript level,O-phosphoseryl-tRNA(Sec) selenium transferase,1,0.999,10,17,17,17,10,7,10,7,10,7,483144704,222581248,
sp|Q803C3|HDAC3_DANRE,Q803C3,HDAC3_DANRE,hdac3,428,Danio rerio,2:Experimental evidence at transcript level,Histone deacetylase 3,0.967,0.999,1,1,1,1,1,0,1,0,1,0,22028264,0,
sp|Q803D2|LIS1B_DANRE,Q803D2,LIS1B_DANRE,pafah1b1b,410,Danio rerio,2:Experimental evidence at transcript level,Lissencephaly-1 homolog B,1,0.999,35,41,41,156,23,18,23,18,83,73,4201883650,2677556990,
sp|Q803E1|NCBP3_DANRE,Q803E1,NCBP3_DANRE,ncbp3,694,Danio rerio,2:Experimental evidence at transcript level,Nuclear cap-binding protein subunit 3,1,0.9988,5,7,7,7,4,3,4,3,4,3,242735568,515464224,
sp|Q803F5|APMAP_DANRE,Q803F5,APMAP_DANRE,apmap,415,Danio rerio,2:Experimental evidence at transcript level,Adipocyte plasma membrane-associated protein,1,0.999,17,62,62,62,32,30,32,30,32,30,3867553790,3075331330,
sp|Q803F6|RSSA_DANRE,Q803F6,RSSA_DANRE,rpsa,308,Danio rerio,1:Experimental evidence at protein level,Small ribosomal subunit protein uS2,1,0.999,12,63,63,63,29,34,29,34,29,34,3872477700,3878624510,
sp|Q803G5|SAM5A_DANRE,Q803G5,SAM5A_DANRE,samm50a,469,Danio rerio,2:Experimental evidence at transcript level,Sorting and assembly machinery component 50 homolog A,1,0.999,23,70,64,70,40,30,36,28,40,30,3784023300,2468359680,
sp|Q803H0|CG025_DANRE,Q803H0,CG025_DANRE,zgc:55781,427,Danio rerio,2:Experimental evidence at transcript level,UPF0415 protein C7orf25 homolog,0.9568,0.9857,3,4,4,4,3,1,3,1,3,1,37584452,10006394,
sp|Q803I2|ERGI3_DANRE,Q803I2,ERGI3_DANRE,ergic3,383,Danio rerio,2:Experimental evidence at transcript level,Endoplasmic reticulum-Golgi intermediate compartment protein 3,1,0.999,8,17,17,17,11,6,11,6,11,6,601999490,332710624,
sp|Q803I4|RING2_DANRE,Q803I4,RING2_DANRE,rnf2,336,Danio rerio,2:Experimental evidence at transcript level,E3 ubiquitin-protein ligase RING2,1,0.999,4,9,9,9,4,5,4,5,4,5,365832256,124192808,
sp|Q803I8|SYVN1_DANRE,Q803I8,SYVN1_DANRE,syvn1,625,Danio rerio,2:Experimental evidence at transcript level,E3 ubiquitin-protein ligase synoviolin,0.931,0.9978,2,2,2,2,1,1,1,1,1,1,0,30466954,
sp|Q803J8|ZC3HF_DANRE,Q803J8,ZC3HF_DANRE,zc3h15,433,Danio rerio,2:Experimental evidence at transcript level,Zinc finger CCCH domain-containing protein 15,1,0.9986,6,15,15,15,9,6,9,6,9,6,788985220,496337440,
sp|Q803K4|SETD6_DANRE,Q803K4,SETD6_DANRE,setd6,460,Danio rerio,2:Experimental evidence at transcript level,N-lysine methyltransferase setd6,0.971,0.9851,2,4,4,4,2,2,2,2,2,2,163561888,22019788,
sp|Q803L0|LN28A_DANRE,Q803L0,LN28A_DANRE,lin28a,202,Danio rerio,1:Experimental evidence at protein level,Protein lin-28 homolog A,1,0.999,5,10,10,10,8,2,8,2,8,2,152569232,1656875260,
sp|Q803M3|TEX10_DANRE,Q803M3,TEX10_DANRE,tex10,933,Danio rerio,2:Experimental evidence at transcript level,Testis-expressed protein 10 homolog,0.9607,0.9988,1,1,1,1,1,0,1,0,1,0,33666696,0,
sp|Q803M5|SAAL1_DANRE,Q803M5,SAAL1_DANRE,saal1,469,Danio rerio,2:Experimental evidence at transcript level,Protein saal1,1,0.9971,4,8,8,8,5,3,5,3,5,3,157873552,75459232,
sp|Q803P1|EI3JB_DANRE,Q803P1,EI3JB_DANRE,eif3jb,263,Danio rerio,2:Experimental evidence at transcript level,Eukaryotic translation initiation factor 3 subunit J-B,1,0.999,4,8,8,8,5,3,5,3,5,3,545093630,364097088,
sp|Q803R2|CCZ1_DANRE,Q803R2,CCZ1_DANRE,ccz1,480,Danio rerio,2:Experimental evidence at transcript level,Vacuolar fusion protein CCZ1 homolog,1,0.999,6,9,9,9,6,3,6,3,6,3,251974944,115988304,
sp|Q803R5|CMTR1_DANRE,Q803R5,CMTR1_DANRE,cmtr1,829,Danio rerio,2:Experimental evidence at transcript level,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1,1,0.9956,6,8,8,8,3,5,3,5,3,5,120952560,147089120,
sp|Q803S3|MEMO1_DANRE,Q803S3,MEMO1_DANRE,memo1,297,Danio rerio,2:Experimental evidence at transcript level,Protein MEMO1,1,0.999,17,44,44,44,26,18,26,18,26,18,3959685630,2107718910,
sp|Q803V5|LST8_DANRE,Q803V5,LST8_DANRE,mlst8,326,Danio rerio,2:Experimental evidence at transcript level,Target of rapamycin complex subunit lst8,1,0.999,6,11,11,11,5,6,5,6,5,6,470543328,271289632,
sp|Q803W1|SCRN3_DANRE,Q803W1,SCRN3_DANRE,scrn3,417,Danio rerio,2:Experimental evidence at transcript level,Secernin-3,1,0.999,15,44,44,44,25,19,25,19,25,19,2033742850,1050565120,
sp|Q803X4|DCA13_DANRE,Q803X4,DCA13_DANRE,dcaf13,445,Danio rerio,2:Experimental evidence at transcript level,DDB1- and CUL4-associated factor 13,0.9997,0.9989,3,3,3,3,3,0,3,0,3,0,35253252,0,
sp|Q803Y4|UFM1_DANRE,Q803Y4,UFM1_DANRE,ufm1,90,Danio rerio,3:Protein inferred from homology,Ubiquitin-fold modifier 1,1,0.999,4,25,25,25,11,14,11,14,11,14,2605703680,2056478210,
sp|Q804W2|PRV7_DANRE,Q804W2,PRV7_DANRE,pvalb7,109,Danio rerio,3:Protein inferred from homology,Parvalbumin-7,1,0.999,16,153,153,153,81,72,81,72,81,72,32970879000,30598422500,
sp|Q8AWW7|RUVB1_DANRE,Q8AWW7,RUVB1_DANRE,ruvbl1,456,Danio rerio,2:Experimental evidence at transcript level,RuvB-like 1,1,0.999,23,84,79,84,42,42,39,40,42,42,5158818300,4418836000,
sp|Q8AXB3|VGFR4_DANRE,Q8AXB3,VGFR4_DANRE,kdrl,1302,Danio rerio,1:Experimental evidence at protein level,Vascular endothelial growth factor receptor kdr-like,0.9526,0.9909,2,8,1,8,5,3,1,0,5,3,784575040,1062241410,
sp|Q8AXZ4|CNT1A_DANRE,Q8AXZ4,CNT1A_DANRE,cntn1a,1032,Danio rerio,2:Experimental evidence at transcript level,Contactin-1a,1,0.999,14,23,23,23,14,9,14,9,14,9,922599940,409099136,
sp|Q8AYB8|HOP_DANRE,Q8AYB8,HOP_DANRE,hopx,77,Danio rerio,3:Protein inferred from homology,Homeodomain-only protein,0.9875,0.9956,3,3,3,3,3,0,3,0,3,0,144044720,0,
sp|Q8AYN0|OPSR2_DANRE,Q8AYN0,OPSR2_DANRE,opn1lw2,356,Danio rerio,1:Experimental evidence at protein level,Red-sensitive opsin-2,1,0.999,6,33,1,33,15,18,0,1,15,18,2138332800,1506071550,
sp|Q8JFV8|VAT1_DANRE,Q8JFV8,VAT1_DANRE,vat1,484,Danio rerio,2:Experimental evidence at transcript level,Synaptic vesicle membrane protein VAT-1 homolog,1,0.999,25,145,145,145,76,69,76,69,76,69,14177534000,11002381300,
sp|Q8JG38|FGFR2_DANRE,Q8JG38,FGFR2_DANRE,fgfr2,817,Danio rerio,1:Experimental evidence at protein level,Fibroblast growth factor receptor 2,1,0.999,5,6,5,13,4,2,3,2,7,6,148696480,54217432,
sp|Q8JGR4|RL24_DANRE,Q8JGR4,RL24_DANRE,rpl24,157,Danio rerio,2:Experimental evidence at transcript level,Large ribosomal subunit protein eL24,1,0.999,8,46,46,46,22,24,22,24,22,24,2332050690,1896711680,
sp|Q8JGR6|NCBP2_DANRE,Q8JGR6,NCBP2_DANRE,ncbp2,155,Danio rerio,2:Experimental evidence at transcript level,Nuclear cap-binding protein subunit 2,1,0.999,7,12,12,12,6,6,6,6,6,6,748282180,398779552,
sp|Q8JGR7|INT7_DANRE,Q8JGR7,INT7_DANRE,ints7,964,Danio rerio,2:Experimental evidence at transcript level,Integrator complex subunit 7,0.9999,0.9987,3,5,5,5,5,0,5,0,5,0,89729104,0,
sp|Q8JGS0|RU1C_DANRE,Q8JGS0,RU1C_DANRE,snrpc,159,Danio rerio,2:Experimental evidence at transcript level,U1 small nuclear ribonucleoprotein C,1,0.999,3,14,14,14,7,7,7,7,7,7,944573820,551938110,
sp|Q8JGS9|RS18_DANRE,Q8JGS9,RS18_DANRE,rps18,152,Danio rerio,1:Experimental evidence at protein level,Small ribosomal subunit protein uS13,1,0.999,16,53,53,53,25,28,25,28,25,28,3430214140,3972915200,
sp|Q8JGW0|TSP4B_DANRE,Q8JGW0,TSP4B_DANRE,thbs4b,949,Danio rerio,2:Experimental evidence at transcript level,Thrombospondin-4-B,1,0.999,18,44,40,44,27,17,25,15,27,17,2468382980,9335914500,
sp|Q8JH47|CDK8_DANRE,Q8JH47,CDK8_DANRE,cdk8,464,Danio rerio,2:Experimental evidence at transcript level,Cyclin-dependent kinase 8,1,0.9949,6,8,8,8,5,3,5,3,5,3,91687376,687553340,
sp|Q8JH70|ALDCB_DANRE,Q8JH70,ALDCB_DANRE,aldocb,363,Danio rerio,2:Experimental evidence at transcript level,Fructose-bisphosphate aldolase C-B,1,0.999,41,695,486,695,352,343,248,238,352,343,198682608000,132269474000,
sp|Q8JH71|ALDOB_DANRE,Q8JH71,ALDOB_DANRE,aldob,364,Danio rerio,2:Experimental evidence at transcript level,Fructose-bisphosphate aldolase B,1,0.999,40,618,537,661,332,286,289,248,352,309,182942646000,140625936000,
sp|Q8JHF4|PAL1A_DANRE,Q8JHF4,PAL1A_DANRE,pals1a,677,Danio rerio,1:Experimental evidence at protein level,Protein PALS1,1,0.999,4,6,6,6,4,2,4,2,4,2,158026736,123016440,
sp|Q8JHJ1|RL35_DANRE,Q8JHJ1,RL35_DANRE,rpl35,123,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein uL29,1,0.9947,5,15,15,15,7,8,7,8,7,8,641064510,664226430,
sp|Q8JHV6|LAMB4_DANRE,Q8JHV6,LAMB4_DANRE,lamb4,1827,Danio rerio,2:Experimental evidence at transcript level,Laminin subunit beta-4,1,0.999,8,11,11,11,8,3,8,3,8,3,329182848,94913312,
sp|Q8JHW2|TSP3A_DANRE,Q8JHW2,TSP3A_DANRE,thbs3a,962,Danio rerio,2:Experimental evidence at transcript level,Thrombospondin-3a,0.9731,0.9907,3,3,3,5,3,0,3,0,4,1,180764176,0,
sp|Q8JIU7|NACA_DANRE,Q8JIU7,NACA_DANRE,naca,215,Danio rerio,1:Experimental evidence at protein level,Nascent polypeptide-associated complex subunit alpha,1,0.999,7,115,115,115,55,60,55,60,55,60,16298095600,14861294600,
sp|Q8JIY8|MK67I_DANRE,Q8JIY8,MK67I_DANRE,nifk,269,Danio rerio,2:Experimental evidence at transcript level,MKI67 FHA domain-interacting nucleolar phosphoprotein,0.967,0.999,1,2,2,2,1,1,1,1,1,1,71317320,50079052,
sp|Q8QFX6|NRP1A_DANRE,Q8QFX6,NRP1A_DANRE,nrp1a,923,Danio rerio,2:Experimental evidence at transcript level,Neuropilin-1a,1,0.999,11,16,16,16,12,4,12,4,12,4,766505410,311736896,
sp|Q8UUR3|CYGB1_DANRE,Q8UUR3,CYGB1_DANRE,cygb1,174,Danio rerio,2:Experimental evidence at transcript level,Cytoglobin-1,1,0.999,7,30,30,30,16,14,16,14,16,14,1051116290,801355260,
sp|Q8UVJ6|VANG2_DANRE,Q8UVJ6,VANG2_DANRE,vangl2,526,Danio rerio,1:Experimental evidence at protein level,Vang-like protein 2,0.9998,0.9987,2,2,2,2,2,0,2,0,2,0,57112068,0,
sp|Q8UVK2|SPT6H_DANRE,Q8UVK2,SPT6H_DANRE,supt6h,1726,Danio rerio,1:Experimental evidence at protein level,Transcription elongation factor SPT6,1,0.999,47,106,106,106,60,46,60,46,60,46,4175561470,2230043390,
sp|Q8UVX0|PIWL1_DANRE,Q8UVX0,PIWL1_DANRE,piwil1,858,Danio rerio,1:Experimental evidence at protein level,Piwi-like protein 1,1,0.999,33,55,55,55,37,18,37,18,37,18,2800129280,1115691780,
sp|Q90275|CADH2_DANRE,Q90275,CADH2_DANRE,cdh2,893,Danio rerio,1:Experimental evidence at protein level,Cadherin-2,1,0.999,18,46,46,46,28,18,28,18,28,18,3197303300,1810957570,
sp|Q90460|C166A_DANRE,Q90460,C166A_DANRE,alcama,564,Danio rerio,1:Experimental evidence at protein level,CD166 antigen homolog A,1,0.999,28,119,119,119,65,54,65,54,65,54,12318352400,9444530200,
sp|Q90473|HSP7C_DANRE,Q90473,HSP7C_DANRE,hspa8,649,Danio rerio,2:Experimental evidence at transcript level,Heat shock cognate 71 kDa protein,1,0.999,53,1509,1509,1509,771,738,771,738,771,738,371810140000,260507058000,
sp|Q90474|H90A1_DANRE,Q90474,H90A1_DANRE,hsp90a.1,725,Danio rerio,1:Experimental evidence at protein level,Heat shock protein HSP 90-alpha 1,1,0.999,57,306,306,525,165,141,165,141,274,251,39585165000,26831976400,
sp|Q90478|L1CA1_DANRE,Q90478,L1CA1_DANRE,nadl1.1,1197,Danio rerio,2:Experimental evidence at transcript level,Neural cell adhesion molecule L1.1 (Fragment),1,0.999,15,30,30,30,15,15,15,15,15,15,1512586370,1106326140,
sp|Q90479|L1CA2_DANRE,Q90479,L1CA2_DANRE,nadl1.2,216,Danio rerio,2:Experimental evidence at transcript level,Neural cell adhesion molecule L1.2 (Fragment),0.9979,0.992,3,5,5,5,2,3,2,3,2,3,25676250,101784944,
sp|Q90486|HBB1_DANRE,Q90486,HBB1_DANRE,ba1,148,Danio rerio,1:Experimental evidence at protein level,Hemoglobin subunit beta-1,1,0.9985,2,65,35,65,31,34,18,17,31,34,42092270000,37447926000,
sp|Q90487|HBA_DANRE,Q90487,HBA_DANRE,hbaa1,143,Danio rerio,2:Experimental evidence at transcript level,Hemoglobin subunit alpha,0.9999,0.9981,3,25,25,25,12,13,12,13,12,13,2263500290,5191972900,
sp|Q90W33|HIC2_DANRE,Q90W33,HIC2_DANRE,hic2,560,Danio rerio,2:Experimental evidence at transcript level,Hypermethylated in cancer 2 protein,0.9493,0.9984,1,1,1,1,1,0,1,0,1,0,19478162,0,
sp|Q90X38|GPKOW_DANRE,Q90X38,GPKOW_DANRE,gpkow,506,Danio rerio,2:Experimental evidence at transcript level,G-patch domain and KOW motifs-containing protein,0.9535,0.9912,3,3,3,3,1,2,1,2,1,2,145078880,114773808,
sp|Q90X44|NRF1_DANRE,Q90X44,NRF1_DANRE,nrf1,514,Danio rerio,2:Experimental evidence at transcript level,Nuclear respiratory factor 1,0.9983,0.9963,3,4,4,4,3,1,3,1,3,1,101890352,46509664,
sp|Q90XF2|KPCI_DANRE,Q90XF2,KPCI_DANRE,prkci,588,Danio rerio,2:Experimental evidence at transcript level,Protein kinase C iota type,1,0.999,9,15,15,15,9,6,9,6,9,6,736921340,444426560,
sp|Q90XG0|TPISB_DANRE,Q90XG0,TPISB_DANRE,tpi1b,248,Danio rerio,2:Experimental evidence at transcript level,Triosephosphate isomerase B,1,0.999,27,674,446,674,349,325,228,218,349,325,280394531000,191273894000,
sp|Q90Y50|CXAR_DANRE,Q90Y50,CXAR_DANRE,cxadr,372,Danio rerio,2:Experimental evidence at transcript level,Coxsackievirus and adenovirus receptor homolog,1,0.999,12,65,65,65,35,30,35,30,35,30,4478673400,2743237380,
sp|Q90YJ2|NGB_DANRE,Q90YJ2,NGB_DANRE,ngb,159,Danio rerio,1:Experimental evidence at protein level,Neuroglobin,0.5128,0.9729,1,2,2,2,1,1,1,1,1,1,187146512,128246208,
sp|Q90YL4|S61A2_DANRE,Q90YL4,S61A2_DANRE,sec61al2,476,Danio rerio,2:Experimental evidence at transcript level,Protein transport protein Sec61 subunit alpha-like 2,1,0.9989,6,16,0,16,8,8,0,0,8,8,493609024,441117568,sp|Q90ZM2|S61A1_DANRE
sp|Q90YM8|CYFP1_DANRE,Q90YM8,CYFP1_DANRE,cyfip1,1253,Danio rerio,2:Experimental evidence at transcript level,Cytoplasmic FMR1-interacting protein 1 homolog,1,0.999,16,23,23,23,14,9,14,9,14,9,778007420,356827072,
sp|Q90Z08|U119B_DANRE,Q90Z08,U119B_DANRE,unc119b,243,Danio rerio,1:Experimental evidence at protein level,Protein unc-119 homolog B,1,0.999,6,9,9,9,6,3,6,3,6,3,247606720,152070688,
sp|Q90Z10|RL13_DANRE,Q90Z10,RL13_DANRE,rpl13,211,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein eL13,1,0.999,17,54,54,54,24,30,24,30,24,30,4103835390,3447714050,
sp|Q90Z37|CADH1_DANRE,Q90Z37,CADH1_DANRE,cdh1,864,Danio rerio,1:Experimental evidence at protein level,Cadherin-1,1,0.999,29,111,111,111,63,48,63,48,63,48,8631492600,5149937700,
sp|Q90ZY6|TLK1B_DANRE,Q90ZY6,TLK1B_DANRE,tlk1b,756,Danio rerio,2:Experimental evidence at transcript level,Serine/threonine-protein kinase tousled-like 1-B,0.9281,0.9902,3,2,1,6,1,1,1,0,3,3,166817280,13875388,
sp|Q91398|CSK2B_DANRE,Q91398,CSK2B_DANRE,csnk2b,215,Danio rerio,2:Experimental evidence at transcript level,Casein kinase II subunit beta,1,0.999,6,12,12,12,8,4,8,4,8,4,1020369410,415179520,
sp|Q92005|EF1A_DANRE,Q92005,EF1A_DANRE,eef1a,462,Danio rerio,2:Experimental evidence at transcript level,Elongation factor 1-alpha,1,0.999,33,429,429,429,215,214,215,214,215,214,146780750000,128422486000,
sp|Q92008|SHH_DANRE,Q92008,SHH_DANRE,shha,418,Danio rerio,1:Experimental evidence at protein level,Sonic hedgehog protein,1,0.999,5,8,8,8,4,4,4,4,4,4,263915840,128208328,
sp|Q92047|PIMT_DANRE,Q92047,PIMT_DANRE,pcmt,228,Danio rerio,2:Experimental evidence at transcript level,Protein-L-isoaspartate(D-aspartate) O-methyltransferase,1,0.999,13,36,36,36,22,14,22,14,22,14,2221984000,1668018050,
sp|Q92051|CAHZ_DANRE,Q92051,CAHZ_DANRE,cahz,260,Danio rerio,1:Experimental evidence at protein level,Carbonic anhydrase,1,0.999,15,125,125,125,70,55,70,55,70,55,19262685200,12396736500,
sp|Q98874|ERH_DANRE,Q98874,ERH_DANRE,erh,104,Danio rerio,3:Protein inferred from homology,Enhancer of rudimentary homolog,1,0.999,5,22,22,22,13,9,13,9,13,9,3044153600,2548333820,
sp|Q98880|ACHA_DANRE,Q98880,ACHA_DANRE,chrna1,456,Danio rerio,2:Experimental evidence at transcript level,Acetylcholine receptor subunit alpha,1,0.999,3,8,8,8,4,4,4,4,4,4,457947840,355686208,
sp|Q98SP7|BBS2_DANRE,Q98SP7,BBS2_DANRE,bbs2,715,Danio rerio,2:Experimental evidence at transcript level,BBSome complex member BBS2,0.9589,0.9987,1,1,1,1,1,0,1,0,1,0,30888544,0,
sp|Q98SV1|SELPA_DANRE,Q98SV1,SELPA_DANRE,sepp1a,367,Danio rerio,1:Experimental evidence at protein level,Selenoprotein Pa,1,0.999,7,12,12,12,7,5,7,5,7,5,834435070,242716128,
sp|Q98TZ8|FLOT2_DANRE,Q98TZ8,FLOT2_DANRE,flot2a,428,Danio rerio,2:Experimental evidence at transcript level,Flotillin-2a,1,0.999,22,90,90,90,51,39,51,39,51,39,15379696600,7383520300,
