Protein,Protein ID,Entry Name,Gene,Protein Length,Organism,Protein Existence,Description,Protein Probability,Top Peptide Probability,Combined Total Peptides,Combined Spectral Count,Combined Unique Spectral Count,Combined Total Spectral Count,Set_1_1 Spectral Count,Set_1_2 Spectral Count,Set_1_3 Spectral Count,Set_2_1 Spectral Count,Set_2_2 Spectral Count,Set_2_3 Spectral Count,Set_1_1 Unique Spectral Count,Set_1_2 Unique Spectral Count,Set_1_3 Unique Spectral Count,Set_2_1 Unique Spectral Count,Set_2_2 Unique Spectral Count,Set_2_3 Unique Spectral Count,Set_1_1 Total Spectral Count,Set_1_2 Total Spectral Count,Set_1_3 Total Spectral Count,Set_2_1 Total Spectral Count,Set_2_2 Total Spectral Count,Set_2_3 Total Spectral Count,Set_1_1_7-10dpf_Intensity,Set_1_2_7-10dpf_Intensity,Set_1_3_7-10dpf_Intensity,Set_2_1_7-10dpf_Intensity,Set_2_2_7-10dpf_Intensity,Set_2_3_7-10dpf_Intensity,Set_1_1 MaxLFQ_7-10dpf_Intensity,Set_1_2 MaxLFQ_7-10dpf_Intensity,Set_1_3 MaxLFQ_7-10dpf_Intensity,Set_2_1 MaxLFQ_7-10dpf_Intensity,Set_2_2 MaxLFQ_7-10dpf_Intensity,Set_2_3 MaxLFQ_7-10dpf_Intensity,Indistinguishable Proteins
sp|Q7ZW38|SPS1_DANRE,Q7ZW38,SPS1_DANRE,sephs1,392,Danio rerio,1:Experimental evidence at protein level,"Selenide, water dikinase 1",1,0.999,11,274,274,274,43,54,46,45,48,38,43,54,46,45,48,38,43,54,46,45,48,38,154569344,156735712,156779072,148128240,156206384,157922912,19976278,20458830,20205640,19656188,19498870,19560922,
sp|Q7ZW41|RPB7_DANRE,Q7ZW41,RPB7_DANRE,polr2g,172,Danio rerio,2:Experimental evidence at transcript level,DNA-directed RNA polymerase II subunit RPB7,0.8926,0.9949,1,4,4,4,0,2,0,1,0,1,0,2,0,1,0,1,0,2,0,1,0,1,500482.66,921070.1,536136.6,690256.25,735085.25,1102564.8,500482.66,921070.1,536136.6,690256.25,735085.25,1102564.8,
sp|Q7ZW47|STAU2_DANRE,Q7ZW47,STAU2_DANRE,stau2,606,Danio rerio,2:Experimental evidence at transcript level,Double-stranded RNA-binding protein Staufen homolog 2,1,0.999,10,221,221,221,39,39,36,39,30,38,39,39,36,39,30,38,39,39,36,39,30,38,50566176,50971760,96004632,95147232,80451000,79910680,30490296,30367152,32138520,29287266,28802982,26326744,
sp|Q7ZWA3|RBMX_DANRE,Q7ZWA3,RBMX_DANRE,rbmx,379,Danio rerio,2:Experimental evidence at transcript level,"RNA-binding motif protein, X chromosome",1,0.9989,4,22,22,22,2,0,0,5,7,8,2,0,0,5,7,8,2,0,0,5,7,8,1080036.4,757704.5,1042783.1,10442590,11076134,10887729,1080036.4,757704.5,1042783.1,6314590,6586801.5,6502577,
sp|Q7ZWC4|PELO_DANRE,Q7ZWC4,PELO_DANRE,pelo,385,Danio rerio,2:Experimental evidence at transcript level,Protein pelota homolog,1,0.9989,3,25,25,25,6,6,6,3,4,0,6,6,6,3,4,0,6,6,6,3,4,0,2153091.2,2942503,2137298.8,2018166.4,1782870.2,2078096.8,2200392,2713507.2,2297447,1660191.8,1782870.2,2078096.8,
sp|Q7ZWD4|UAP1L_DANRE,Q7ZWD4,UAP1L_DANRE,uap1l1,505,Danio rerio,2:Experimental evidence at transcript level,UDP-N-acetylhexosamine pyrophosphorylase-like protein 1,1,0.999,13,252,252,252,44,40,39,42,48,39,44,40,39,42,48,39,44,40,39,42,48,39,58754580,52117992,56661792,64376852,76565120,66936840,12127005,10535621,11502992,12623295,13268968,12363302,
sp|Q7ZWE9|KCY_DANRE,Q7ZWE9,KCY_DANRE,cmpk,196,Danio rerio,2:Experimental evidence at transcript level,UMP-CMP kinase,1,0.999,8,142,142,142,13,11,14,36,35,33,13,11,14,36,35,33,13,11,14,36,35,33,41170236,41958212,50781504,104649280,101552368,103047032,12749756,13591807,13202537,27279204,26093062,27397572,
sp|Q7ZWF0|RAE1L_DANRE,Q7ZWF0,RAE1L_DANRE,rae1,368,Danio rerio,2:Experimental evidence at transcript level,mRNA export factor,1,0.999,11,170,170,170,36,37,30,23,22,22,36,37,30,23,22,22,36,37,30,23,22,22,52965884,50820396,40636672,41210960,33394110,36888940,14801560,14724627,14502331,10446132,8995832,10376176,
sp|Q7ZWG9|SGMR1_DANRE,Q7ZWG9,SGMR1_DANRE,sigmar1,222,Danio rerio,2:Experimental evidence at transcript level,Sigma non-opioid intracellular receptor 1,0.8689,0.992,1,12,12,12,5,2,3,1,1,0,5,2,3,1,1,0,5,2,3,1,1,0,1054194,1245998.1,859643.94,451208.94,766895.5,733441.25,1054194,1245998.1,859643.94,451208.94,766895.5,733441.25,
sp|Q7ZWJ4|RL18A_DANRE,Q7ZWJ4,RL18A_DANRE,rpl18a,176,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein eL20,1,0.999,11,395,395,395,66,67,68,64,66,64,66,67,68,64,66,64,66,67,68,64,66,64,743570430,752437500,714533500,639088960,638859520,613925890,151825520,152566112,144836720,126002632,128767800,125511128,
sp|Q7ZWJ7|RL34_DANRE,Q7ZWJ7,RL34_DANRE,rpl34,117,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein eL34,1,0.9989,8,214,214,214,35,39,39,38,33,30,35,39,39,38,33,30,35,39,39,38,33,30,309290048,309739616,299161536,248466944,283577472,250277616,134817776,141516352,139124544,109542576,119658872,107649480,
sp|Q802F3|SEP15_DANRE,Q802F3,SEP15_DANRE,selenof,153,Danio rerio,2:Experimental evidence at transcript level,Selenoprotein F,0.969,0.9986,1,10,10,10,4,2,3,1,0,0,4,2,3,1,0,0,4,2,3,1,0,0,223902.22,209501.05,413234.16,0,0,0,223902.22,209501.05,413234.16,0,0,0,
sp|Q802U2|MIOS_DANRE,Q802U2,MIOS_DANRE,mios,876,Danio rerio,2:Experimental evidence at transcript level,GATOR2 complex protein MIOS,1,0.9935,2,2,2,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,233065.33,416304.28,755541.4,0,0,0,233065.33,416304.28,755541.4,0,
sp|Q802W2|A9A1B_DANRE,Q802W2,A9A1B_DANRE,aldh9a1b,518,Danio rerio,2:Experimental evidence at transcript level,4-trimethylaminobutyraldehyde dehydrogenase B,1,0.999,8,50,50,85,10,9,11,6,7,7,10,9,11,6,7,7,16,15,17,12,13,12,27211912,29211282,27454514,20186620,20159292,24123524,12286499,11833562,11054933,11339176,11313819,13680569,
sp|Q803A6|MCMBP_DANRE,Q803A6,MCMBP_DANRE,mcmbp,631,Danio rerio,2:Experimental evidence at transcript level,Mini-chromosome maintenance complex-binding protein,1,0.999,7,53,53,53,17,15,9,3,5,4,17,15,9,3,5,4,17,15,9,3,5,4,7195803,6790654,8150615,2497228.5,3095425.2,2037904.9,2433043,2441121.2,2917089,1235639.1,1122743.5,645103,
sp|Q803C3|HDAC3_DANRE,Q803C3,HDAC3_DANRE,hdac3,428,Danio rerio,2:Experimental evidence at transcript level,Histone deacetylase 3,1,0.9967,4,20,20,20,5,4,4,2,3,2,5,4,4,2,3,2,5,4,4,2,3,2,10339716,10219355,12360885,12333193,11002322,11269049,7890454.5,7716724.5,9160844,8895016,8806342,8692716,
sp|Q803C9|PTSS1_DANRE,Q803C9,PTSS1_DANRE,ptdss1,465,Danio rerio,2:Experimental evidence at transcript level,Phosphatidylserine synthase 1,0.9998,0.999,2,11,11,11,0,0,1,4,2,4,0,0,1,4,2,4,0,0,1,4,2,4,0,0,0,364859,581842.8,1002412.6,0,0,0,0,581842.8,1002412.6,
sp|Q803D2|LIS1B_DANRE,Q803D2,LIS1B_DANRE,pafah1b1b,410,Danio rerio,2:Experimental evidence at transcript level,Lissencephaly-1 homolog B,1,0.999,15,61,61,179,9,15,11,8,10,8,9,15,11,8,10,8,30,31,30,29,28,31,13171924,14919789,16738667,13395527,11667896,13480300,7837566,8446063,8267941,6135320.5,6560112,7269207.5,
sp|Q803E0|PALD_DANRE,Q803E0,PALD_DANRE,pald1,860,Danio rerio,2:Experimental evidence at transcript level,Paladin,0.9984,0.9986,1,6,6,6,3,1,2,0,0,0,3,1,2,0,0,0,3,1,2,0,0,0,588254.56,658541.3,486793.2,0,0,0,588254.56,658541.3,486793.2,0,0,0,
sp|Q803F5|APMAP_DANRE,Q803F5,APMAP_DANRE,apmap,415,Danio rerio,2:Experimental evidence at transcript level,Adipocyte plasma membrane-associated protein,1,0.999,14,135,135,135,26,22,21,21,21,24,26,22,21,21,21,24,26,22,21,21,21,24,71367896,73210824,75511648,55289892,49986800,52878728,14225023,13871091,13036148,11466077,10764238,11597341,
sp|Q803F6|RSSA_DANRE,Q803F6,RSSA_DANRE,rpsa,308,Danio rerio,1:Experimental evidence at protein level,Small ribosomal subunit protein uS2,1,0.999,17,818,818,818,150,149,141,126,128,124,150,149,141,126,128,124,150,149,141,126,128,124,1521044350,1440538240,1485886720,1519419140,1554614910,1524854020,251430784,241167920,245278896,251160032,257818736,251844192,
sp|Q803G5|SAM5A_DANRE,Q803G5,SAM5A_DANRE,samm50a,469,Danio rerio,2:Experimental evidence at transcript level,Sorting and assembly machinery component 50 homolog A,1,0.9989,12,193,130,193,38,45,41,22,24,23,24,29,26,16,18,17,38,45,41,22,24,23,97292376,97586528,92163712,54910116,56370736,57329560,18275266,18479854,17389872,12454225,13112763,12817610,
sp|Q803I2|ERGI3_DANRE,Q803I2,ERGI3_DANRE,ergic3,383,Danio rerio,2:Experimental evidence at transcript level,Endoplasmic reticulum-Golgi intermediate compartment protein 3,1,0.999,4,15,15,15,2,4,3,2,4,0,2,4,3,2,4,0,2,4,3,2,4,0,3795116.2,3899306.8,4227961.5,3301547.8,5126585,1053419.8,3795116.2,3026146,3406497.2,3301547.8,4163792,1053419.8,
sp|Q803L0|LN28A_DANRE,Q803L0,LN28A_DANRE,lin28a,202,Danio rerio,1:Experimental evidence at protein level,Protein lin-28 homolog A,0.9682,0.9986,1,14,14,14,1,3,3,2,3,2,1,3,3,2,3,2,1,3,3,2,3,2,691839.06,529300.25,700566.3,424566.75,153400.45,324218.16,691839.06,529300.25,700566.3,424566.75,153400.45,324218.16,
sp|Q803M5|SAAL1_DANRE,Q803M5,SAAL1_DANRE,saal1,469,Danio rerio,2:Experimental evidence at transcript level,Protein saal1,0.9999,0.9979,3,6,6,6,0,0,0,1,4,1,0,0,0,1,4,1,0,0,0,1,4,1,0,0,0,2550277.8,1733467.1,1766221.8,0,0,0,1529837.4,1174187.2,1172219.4,
sp|Q803R5|CMTR1_DANRE,Q803R5,CMTR1_DANRE,cmtr1,829,Danio rerio,2:Experimental evidence at transcript level,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1,1,0.9946,2,10,10,10,0,3,2,2,1,2,0,3,2,2,1,2,0,3,2,2,1,2,4962037,5222145,4605583,2551114.5,1796503.6,2982689.2,2383317,2555461,2396791.2,2835119,1996500.6,3314739.2,
sp|Q803S3|MEMO1_DANRE,Q803S3,MEMO1_DANRE,memo1,297,Danio rerio,2:Experimental evidence at transcript level,Protein MEMO1,1,0.999,10,104,104,104,20,19,22,13,15,15,20,19,22,13,15,15,20,19,22,13,15,15,32590916,33004292,41830408,32458756,29729624,28562914,14011506,13250474,13817478,9993586,9997641,9030346,
sp|Q803T2|STRP1_DANRE,Q803T2,STRP1_DANRE,strip1,813,Danio rerio,1:Experimental evidence at protein level,Striatin-interacting protein 1 homolog,1,0.9985,3,16,16,16,0,0,1,6,6,3,0,0,1,6,6,3,0,0,1,6,6,3,959424.2,1087292.1,1481524,6237097,5973696,6351823.5,993045.06,1125393.9,1533440.6,2312633,2260602.5,2514536,
sp|Q803V5|LST8_DANRE,Q803V5,LST8_DANRE,mlst8,326,Danio rerio,2:Experimental evidence at transcript level,Target of rapamycin complex subunit lst8,1,0.999,5,27,27,27,4,7,5,3,5,3,4,7,5,3,5,3,4,7,5,3,5,3,7752309.5,11177359,11968677,4501868.5,3399009,3400337.2,5145431,4677891.5,5514331.5,5039423.5,4534982,3629828,
sp|Q803W1|SCRN3_DANRE,Q803W1,SCRN3_DANRE,scrn3,417,Danio rerio,2:Experimental evidence at transcript level,Secernin-3,1,0.999,7,46,46,46,8,6,5,10,10,7,8,6,5,10,10,7,8,6,5,10,10,7,17323368,15423533,15786447,17001380,17666526,19089596,8286992.5,8131983,8323049.5,9144804,9425291,10339093,
sp|Q803X4|DCA13_DANRE,Q803X4,DCA13_DANRE,dcaf13,445,Danio rerio,2:Experimental evidence at transcript level,DDB1- and CUL4-associated factor 13,0.9994,0.9985,3,10,10,10,0,0,3,5,1,1,0,0,3,5,1,1,0,0,3,5,1,1,876415.75,0,1562466.8,762065.44,1234485,767706.5,843576.2,0,1347412.4,762065.44,906746.06,767706.5,
sp|Q8AWW7|RUVB1_DANRE,Q8AWW7,RUVB1_DANRE,ruvbl1,456,Danio rerio,2:Experimental evidence at transcript level,RuvB-like 1,1,0.999,14,323,323,323,51,47,48,61,59,57,51,47,48,61,59,57,51,47,48,61,59,57,93181640,107724752,86370848,178897104,194720704,188757696,35434860,32194116,34568548,45055048,47859772,47487348,
sp|Q8AXZ4|CNT1A_DANRE,Q8AXZ4,CNT1A_DANRE,cntn1a,1032,Danio rerio,2:Experimental evidence at transcript level,Contactin-1a,1,0.999,13,211,211,211,42,44,33,27,33,32,42,44,33,27,33,32,42,44,33,27,33,32,30918788,37875428,30443470,35339216,37113088,36447876,6079722.5,6674434.5,6098018,5789905.5,5980964.5,5558833.5,
sp|Q8AYM8|OPSG2_DANRE,Q8AYM8,OPSG2_DANRE,opn1mw2,349,Danio rerio,1:Experimental evidence at protein level,Green-sensitive opsin-2,0.9936,0.999,5,34,34,183,5,6,5,6,6,6,5,6,5,6,6,6,31,33,34,28,30,27,5037916,5617248,5169283,4898649,5650543.5,4798564.5,5037916,5617248,5169283,4898649,5650543.5,4798564.5,
sp|Q8AYN0|OPSR2_DANRE,Q8AYN0,OPSR2_DANRE,opn1lw2,356,Danio rerio,1:Experimental evidence at protein level,Red-sensitive opsin-2,1,0.999,7,352,140,352,62,61,57,59,56,57,24,24,22,24,23,23,62,61,57,59,56,57,844730880,901257790,980262140,702990660,674865600,645535740,305384544,330965696,310759104,237281120,256059824,240609840,
sp|Q8JFV8|VAT1_DANRE,Q8JFV8,VAT1_DANRE,vat1,484,Danio rerio,2:Experimental evidence at transcript level,Synaptic vesicle membrane protein VAT-1 homolog,1,0.999,19,495,495,495,56,66,63,99,105,106,56,66,63,99,105,106,56,66,63,99,105,106,215246288,192293552,191601856,364701280,410890816,381643424,32419996,31785808,33439686,49269324,52049792,52632380,
sp|Q8JGR4|RL24_DANRE,Q8JGR4,RL24_DANRE,rpl24,157,Danio rerio,2:Experimental evidence at transcript level,Large ribosomal subunit protein eL24,1,0.999,6,169,169,169,29,28,33,25,29,25,29,28,33,25,29,25,29,28,33,25,29,25,447109696,443846752,442425440,413599552,399068160,404962784,138682720,140764720,139477808,124097896,122129360,122569856,
sp|Q8JGR6|NCBP2_DANRE,Q8JGR6,NCBP2_DANRE,ncbp2,155,Danio rerio,2:Experimental evidence at transcript level,Nuclear cap-binding protein subunit 2,1,0.999,3,26,26,26,1,4,2,4,6,9,1,4,2,4,6,9,1,4,2,4,6,9,16045418,11141427,11956464,15814734,12133846,12283997,6668787.5,5552431,5959133.5,11511327,9059935,9070175,
sp|Q8JGR7|INT7_DANRE,Q8JGR7,INT7_DANRE,ints7,964,Danio rerio,2:Experimental evidence at transcript level,Integrator complex subunit 7,0.9997,0.9964,2,9,9,9,2,0,0,2,4,1,2,0,0,2,4,1,2,0,0,2,4,1,390432.84,250038.81,190728.27,1047336.3,1021761.56,672921,390432.84,250038.81,190728.27,1047336.3,1021761.56,672921,
sp|Q8JGS0|RU1C_DANRE,Q8JGS0,RU1C_DANRE,snrpc,159,Danio rerio,2:Experimental evidence at transcript level,U1 small nuclear ribonucleoprotein C,0.9997,0.9988,2,25,25,25,0,0,1,8,9,7,0,0,1,8,9,7,0,0,1,8,9,7,744658.7,1290311.2,1456365.1,7824373,7043904,9085076,573451.7,980487.75,1095077.5,4944941,4662076.5,5764388,
sp|Q8JGS9|RS18_DANRE,Q8JGS9,RS18_DANRE,rps18,152,Danio rerio,1:Experimental evidence at protein level,Small ribosomal subunit protein uS13,1,0.999,12,285,285,285,52,46,49,48,45,45,52,46,49,48,45,45,52,46,49,48,45,45,687710270,708588290,689024900,594720450,633284800,612408640,192150464,202512912,197664992,156146320,174837648,164040464,
sp|Q8JGW0|TSP4B_DANRE,Q8JGW0,TSP4B_DANRE,thbs4b,949,Danio rerio,2:Experimental evidence at transcript level,Thrombospondin-4-B,1,0.999,6,53,53,53,15,15,13,4,3,3,15,15,13,4,3,3,15,15,13,4,3,3,4805073.5,5268397,5058691,3958962.8,3262015.5,3430268,2251245,2560165.8,2972167.5,1667651.8,1040011.1,2028535.8,
sp|Q8JH70|ALDCB_DANRE,Q8JH70,ALDCB_DANRE,aldocb,363,Danio rerio,2:Experimental evidence at transcript level,Fructose-bisphosphate aldolase C-B,1,0.999,32,1935,1491,1935,332,328,323,314,313,325,251,249,250,244,243,254,332,328,323,314,313,325,2415373570,2388949760,2373873660,2674507260,2754279170,2649983740,567033730,558948100,561629060,684256830,698483520,699329410,
sp|Q8JH71|ALDOB_DANRE,Q8JH71,ALDOB_DANRE,aldob,364,Danio rerio,2:Experimental evidence at transcript level,Fructose-bisphosphate aldolase B,1,0.999,26,1379,1189,1397,253,250,245,210,209,212,216,209,211,184,184,185,258,255,249,212,210,213,1636825090,1610792190,1506482050,1214073090,1209312130,1191975300,181799008,184535344,181488816,134860304,134997344,130097672,
sp|Q8JHF4|PAL1A_DANRE,Q8JHF4,PAL1A_DANRE,pals1a,677,Danio rerio,1:Experimental evidence at protein level,Protein PALS1,0.6744,0.9799,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,887590,0,0,0,0,0,0,0,0,0,0,
sp|Q8JHJ1|RL35_DANRE,Q8JHJ1,RL35_DANRE,rpl35,123,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein uL29,1,0.9987,5,63,63,63,11,8,11,10,12,11,11,8,11,10,12,11,11,8,11,10,12,11,118045512,122702872,125583832,94431920,102222816,101653200,73965800,79585856,83358128,62616680,62807944,62951256,
sp|Q8JHV6|LAMB4_DANRE,Q8JHV6,LAMB4_DANRE,lamb4,1827,Danio rerio,2:Experimental evidence at transcript level,Laminin subunit beta-4,1,0.999,10,28,28,28,12,5,9,2,0,0,12,5,9,2,0,0,12,5,9,2,0,0,11633366,10459704,13823388,13012727,11994262,12504293,10321778,9433388,7902030.5,9128195,8398471,8750246,
sp|Q8JIU7|NACA_DANRE,Q8JIU7,NACA_DANRE,naca,215,Danio rerio,1:Experimental evidence at protein level,Nascent polypeptide-associated complex subunit alpha,1,0.999,3,52,52,52,6,6,4,11,13,12,6,6,4,11,13,12,6,6,4,11,13,12,51362720,51566664,48838848,76388344,69135480,70213472,26308866,26729542,26254554,39669244,35051712,33998036,
sp|Q8QFX6|NRP1A_DANRE,Q8QFX6,NRP1A_DANRE,nrp1a,923,Danio rerio,2:Experimental evidence at transcript level,Neuropilin-1a,1,0.9989,5,35,35,35,6,10,8,2,6,3,6,10,8,2,6,3,6,10,8,2,6,3,2975824,2968106,2961710.2,1208772.5,1755813,1136966,1640112.6,1660141.5,1721915.4,711848.6,998865,888749.6,
sp|Q8UUR3|CYGB1_DANRE,Q8UUR3,CYGB1_DANRE,cygb1,174,Danio rerio,2:Experimental evidence at transcript level,Cytoglobin-1,1,0.9988,5,11,11,11,0,4,4,2,1,0,0,4,4,2,1,0,0,4,4,2,1,0,0,11111311,10064532,7977108,9091532,8489406,0,11111311,10064532,7977108,9091532,8489406,
sp|Q8UVK2|SPT6H_DANRE,Q8UVK2,SPT6H_DANRE,supt6h,1726,Danio rerio,1:Experimental evidence at protein level,Transcription elongation factor SPT6,1,0.999,28,303,303,303,49,56,59,44,45,50,49,56,59,44,45,50,49,56,59,44,45,50,87760016,112659088,92430376,63819884,90801728,98137904,23023538,22985652,23808522,20340566,20809444,19881674,
sp|Q8UVX0|PIWL1_DANRE,Q8UVX0,PIWL1_DANRE,piwil1,858,Danio rerio,1:Experimental evidence at protein level,Piwi-like protein 1,1,0.999,6,21,21,21,2,4,3,4,5,3,2,4,3,4,5,3,2,4,3,4,5,3,4652001.5,5642055,6071879.5,3972759.5,4698639.5,5143379.5,1885707.2,1899520.1,1951700.6,1880255.1,1558993.1,1893699,
sp|Q90275|CADH2_DANRE,Q90275,CADH2_DANRE,cdh2,893,Danio rerio,1:Experimental evidence at protein level,Cadherin-2,1,0.999,11,160,160,160,33,27,28,25,27,20,33,27,28,25,27,20,33,27,28,25,27,20,50575152,40448064,51035856,43918880,40965500,43321856,9732729,9043342,9632431,8852749,8231080,8643347,
sp|Q90460|C166A_DANRE,Q90460,C166A_DANRE,alcama,564,Danio rerio,1:Experimental evidence at protein level,CD166 antigen homolog A,1,0.999,10,212,212,212,43,44,42,29,25,29,43,44,42,29,25,29,43,44,42,29,25,29,74524808,75255960,75609992,68298728,56725784,66776036,13415087,13454067,13481113,11948354,12136077,11830770,
sp|Q90473|HSP7C_DANRE,Q90473,HSP7C_DANRE,hspa8,649,Danio rerio,2:Experimental evidence at transcript level,Heat shock cognate 71 kDa protein,1,0.999,42,2079,2079,2079,348,364,347,334,344,342,348,364,347,334,344,342,348,364,347,334,344,342,5217349600,5279541800,5390203400,4707485700,4746399200,4675359200,458740704,460509440,477207552,435003168,446009696,439171936,
sp|Q90474|H90A1_DANRE,Q90474,H90A1_DANRE,hsp90a.1,725,Danio rerio,1:Experimental evidence at protein level,Heat shock protein HSP 90-alpha 1,1,0.999,37,452,452,839,64,65,67,84,88,84,64,65,67,84,88,84,120,124,132,151,157,155,157782688,150829984,163864432,242050336,243468000,243407872,22819258,22701180,23478344,29666500,30140426,29755542,
sp|Q90478|L1CA1_DANRE,Q90478,L1CA1_DANRE,nadl1.1,1197,Danio rerio,2:Experimental evidence at transcript level,Neural cell adhesion molecule L1.1 (Fragment),1,0.9989,9,48,48,48,9,8,9,7,8,7,9,8,9,7,8,7,9,8,9,7,8,7,16628188,17735980,17310592,17679868,17244068,16241377,10701281,12536758,11086414,9250004,8804789,7879376,
sp|Q90479|L1CA2_DANRE,Q90479,L1CA2_DANRE,nadl1.2,216,Danio rerio,2:Experimental evidence at transcript level,Neural cell adhesion molecule L1.2 (Fragment),0.9552,0.998,1,2,2,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1231927.2,3262030.8,3071176.2,1199943.6,0,0,1231927.2,3262030.8,3071176.2,1199943.6,
sp|Q90487|HBA_DANRE,Q90487,HBA_DANRE,hbaa1,143,Danio rerio,2:Experimental evidence at transcript level,Hemoglobin subunit alpha,0.9642,0.998,1,16,16,16,1,2,2,3,6,2,1,2,2,3,6,2,1,2,2,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,
sp|Q90XF2|KPCI_DANRE,Q90XF2,KPCI_DANRE,prkci,588,Danio rerio,2:Experimental evidence at transcript level,Protein kinase C iota type,1,0.999,5,41,41,41,10,8,8,3,6,6,10,8,8,3,6,6,10,8,8,3,6,6,10712780,10836849,10297146,9790670,12133563,12395062,4508236.5,4126072,4083415.8,4757021.5,5068875,4525656,
sp|Q90XG0|TPISB_DANRE,Q90XG0,TPISB_DANRE,tpi1b,248,Danio rerio,2:Experimental evidence at transcript level,Triosephosphate isomerase B,1,0.999,17,481,299,481,70,72,73,92,88,86,44,43,44,59,56,53,70,72,73,92,88,86,350430272,327979552,332627872,421039680,429149280,419260576,71401176,68083992,70221248,83504368,85212008,82809400,
sp|Q90Y50|CXAR_DANRE,Q90Y50,CXAR_DANRE,cxadr,372,Danio rerio,2:Experimental evidence at transcript level,Coxsackievirus and adenovirus receptor homolog,1,0.9989,3,25,25,25,3,5,2,3,7,5,3,5,2,3,7,5,3,5,2,3,7,5,5162806.5,5337117,5146534.5,2483453.2,2551752.5,2774269,2550693,3990932.8,2715587.5,1827994.1,2236695,2269061.8,
sp|Q90YM8|CYFP1_DANRE,Q90YM8,CYFP1_DANRE,cyfip1,1253,Danio rerio,2:Experimental evidence at transcript level,Cytoplasmic FMR1-interacting protein 1 homolog,1,0.999,30,390,390,390,57,55,52,73,76,77,57,55,52,73,76,77,57,55,52,73,76,77,105620296,110193800,122471952,172333888,170352960,169233840,23292156,23093350,25996158,37038952,33904704,36526384,
sp|Q90Z10|RL13_DANRE,Q90Z10,RL13_DANRE,rpl13,211,Danio rerio,1:Experimental evidence at protein level,Large ribosomal subunit protein eL13,1,0.999,14,352,352,352,57,68,64,57,55,51,57,68,64,57,55,51,57,68,64,57,55,51,769948670,775917310,766202300,645426180,641020160,612450560,166686928,170296464,168094448,145800336,146752160,146205776,
sp|Q90Z37|CADH1_DANRE,Q90Z37,CADH1_DANRE,cdh1,864,Danio rerio,1:Experimental evidence at protein level,Cadherin-1,1,0.999,13,203,203,203,33,29,29,37,39,36,33,29,29,37,39,36,33,29,29,37,39,36,35487868,38970128,39583524,41823500,50357128,46979648,9359159,9584166,10150511,11891137,12507289,12164746,
sp|Q90ZE4|PSN2_DANRE,Q90ZE4,PSN2_DANRE,psen2,441,Danio rerio,2:Experimental evidence at transcript level,Presenilin-2,0.9737,0.9989,1,17,17,17,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,1883082.6,2154013,2057401.6,1945756.4,1880269.5,1829323.2,1883082.6,2154013,2057401.6,1945756.4,1880269.5,1829323.2,
sp|Q90ZL2|LANC1_DANRE,Q90ZL2,LANC1_DANRE,lancl1,405,Danio rerio,2:Experimental evidence at transcript level,Glutathione S-transferase LANCL1,1,0.999,8,106,106,106,14,14,14,25,20,19,14,14,14,25,20,19,14,14,14,25,20,19,11412330,18807262,16417552,39020104,36684200,34424156,5441432,5360535,4925759,9183825,9126723,9108684,
sp|Q90ZM2|S61A1_DANRE,Q90ZM2,S61A1_DANRE,sec61al1,476,Danio rerio,2:Experimental evidence at transcript level,Protein transport protein Sec61 subunit alpha-like 1,1,0.9974,4,47,1,47,9,9,8,6,6,9,0,0,0,0,1,0,9,9,8,6,6,9,24248136,23019132,21711766,19154604,18596490,18211776,11479796,10707853,10163602,8522314,9185546,8692422,
sp|Q91398|CSK2B_DANRE,Q91398,CSK2B_DANRE,csnk2b,215,Danio rerio,2:Experimental evidence at transcript level,Casein kinase II subunit beta,1,0.999,5,57,57,57,13,11,11,8,9,5,13,11,11,8,9,5,13,11,11,8,9,5,13101831,10957645,16334378,17979964,17066394,19173424,5032845.5,4898420,5022212.5,5461433.5,5248483,5928209,
sp|Q92005|EF1A_DANRE,Q92005,EF1A_DANRE,eef1a,462,Danio rerio,2:Experimental evidence at transcript level,Elongation factor 1-alpha,1,0.999,28,2063,2063,2063,327,318,317,375,353,373,327,318,317,375,353,373,327,318,317,375,353,373,7069661700,6953339400,7023064100,9239036900,9395078100,9337063400,883048580,885452420,912412420,1083012860,1135965700,1126377730,
sp|Q92047|PIMT_DANRE,Q92047,PIMT_DANRE,pcmt,228,Danio rerio,2:Experimental evidence at transcript level,Protein-L-isoaspartate(D-aspartate) O-methyltransferase,0.999,0.999,1,30,30,30,7,5,6,4,4,4,7,5,6,4,4,4,7,5,6,4,4,4,2019338.5,756815.8,914878.44,524495.06,635305.25,909717,795025.75,834859.94,1009222.25,578581.9,700819,1003528.56,
